type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD0002970,ACC122,SCB,2025-06-23 17:40:33.603794,6300,93.58,589554.0
BUY,ORD0002971,ACC091,TRUE,2025-06-23 22:16:38.603794,2300,6.72,15456.0
BUY,ORD0002972,ACC096,PTTEP,2025-06-23 17:23:10.603794,2800,148.76,416528.0
BUY,ORD0002973,ACC035,CPALL,2025-06-23 16:45:51.603794,3700,65.18,241166.0
SELL,ORD0002974,ACC092,ADVANC,2025-06-23 18:22:59.603794,2200,194.89,428758.0
BUY,ORD0002975,ACC075,GULF,2025-06-23 18:14:11.603794,4700,42.63,200361.0
SELL,ORD0002976,ACC017,AOT,2025-06-23 17:32:38.603794,3600,68.44,246384.0
BUY,ORD0002977,ACC197,AOT,2025-06-23 22:57:47.603794,2300,74.65,171695.0
BUY,ORD0002978,ACC006,AOT,2025-06-23 19:36:40.603794,9800,73.48,720104.0
BUY,ORD0002979,ACC166,KBANK,2025-06-23 20:00:25.603794,6300,126.19,794997.0
BUY,ORD0002980,ACC038,GULF,2025-06-23 19:45:07.603794,3400,46.17,156978.0
BUY,ORD0002981,ACC030,SCC,2025-06-23 19:26:15.603794,900,279.45,251505.0
BUY,ORD0002982,ACC021,ADVANC,2025-06-23 16:33:48.603794,5700,190.42,1085394.0
BUY,ORD0002983,ACC034,AOT,2025-06-23 21:43:33.603794,8500,54.72,465120.0
SELL,ORD0002984,ACC032,GULF,2025-06-23 20:48:58.603794,300,47.37,14211.0
SELL,ORD0002985,ACC020,TRUE,2025-06-23 17:24:29.603794,5800,6.5,37700.0
BUY,ORD0002986,ACC013,SCB,2025-06-23 17:31:17.603794,7100,107.9,766090.0
BUY,ORD0002987,ACC139,ADVANC,2025-06-23 22:57:13.603794,1100,242.79,267069.0
BUY,ORD0002988,ACC157,TRUE,2025-06-23 21:05:07.603794,5600,6.7,37520.0
SELL,ORD0002989,ACC101,SCC,2025-06-23 16:52:04.603794,2000,291.11,582220.0
BUY,ORD0002990,ACC122,SCC,2025-06-23 19:55:38.603794,5600,344.93,1931608.0
SELL,ORD0002991,ACC058,BDMS,2025-06-23 18:32:14.603794,1700,28.09,47753.0
SELL,ORD0002992,ACC148,PTTEP,2025-06-23 21:01:36.603794,200,128.42,25684.0
BUY,ORD0002993,ACC148,GULF,2025-06-23 18:40:07.603794,500,38.96,19480.0
BUY,ORD0002994,ACC077,KBANK,2025-06-23 15:49:12.603794,6800,144.18,980424.0
BUY,ORD0002995,ACC066,BDMS,2025-06-23 16:54:05.603794,5200,22.26,115752.0
SELL,ORD0002996,ACC139,CPALL,2025-06-23 18:31:12.603794,3300,64.88,214104.0
SELL,ORD0002997,ACC116,SCB,2025-06-23 22:21:03.603794,3700,103.96,384652.0
BUY,ORD0002998,ACC049,SCB,2025-06-23 21:16:34.603794,7200,117.41,845352.0
BUY,ORD0002999,ACC006,PTTEP,2025-06-23 22:00:18.603794,7500,121.16,908700.0
BUY,ORD0003000,ACC141,GULF,2025-06-23 21:51:37.603794,9100,44.16,401856.0
BUY,ORD0003001,ACC097,TRUE,2025-06-23 18:13:19.603794,7600,7.4,56240.0
BUY,ORD0003002,ACC008,ADVANC,2025-06-23 20:49:50.603794,2100,193.72,406812.0
SELL,ORD0003003,ACC164,TRUE,2025-06-23 17:52:50.603794,100,7.2,720.0
BUY,ORD0003004,ACC177,AOT,2025-06-23 21:49:31.603794,5400,62.75,338850.0
SELL,ORD0003005,ACC100,AOT,2025-06-23 16:02:58.603794,4200,67.6,283920.0
BUY,ORD0003006,ACC024,ADVANC,2025-06-23 19:02:15.603794,9400,237.06,2228364.0
SELL,ORD0003007,ACC195,AOT,2025-06-23 19:15:11.603794,300,58.83,17649.0
SELL,ORD0003008,ACC071,ADVANC,2025-06-23 22:39:55.603794,7800,237.0,1848600.0
BUY,ORD0003009,ACC169,KBANK,2025-06-23 21:18:48.603794,2400,129.49,310776.0
BUY,ORD0003010,ACC143,SCB,2025-06-23 20:30:22.603794,6800,105.56,717808.0
BUY,ORD0003011,ACC049,ADVANC,2025-06-23 22:47:00.603794,2200,207.95,457490.0
BUY,ORD0003012,ACC002,SCC,2025-06-23 19:21:20.603794,1800,252.95,455310.0
BUY,ORD0003013,ACC031,BDMS,2025-06-23 17:03:58.603794,5800,27.66,160428.0
BUY,ORD0003014,ACC098,ADVANC,2025-06-23 20:17:57.603794,8800,238.34,2097392.0
BUY,ORD0003015,ACC110,AOT,2025-06-24 19:02:09.603794,3200,56.03,179296.0
BUY,ORD0003016,ACC191,CPALL,2025-06-24 17:39:20.603794,6000,50.12,300720.0
BUY,ORD0003017,ACC003,SCB,2025-06-24 22:30:54.603794,8600,116.58,1002588.0
BUY,ORD0003018,ACC075,ADVANC,2025-06-24 15:27:26.603794,700,235.13,164591.0
SELL,ORD0003019,ACC049,BDMS,2025-06-24 23:03:59.603794,8700,25.53,222111.0
BUY,ORD0003020,ACC193,CPALL,2025-06-24 22:35:33.603794,6100,69.5,423950.0
BUY,ORD0003021,ACC047,BDMS,2025-06-24 20:49:36.603794,9900,26.9,266310.0
SELL,ORD0003022,ACC141,TRUE,2025-06-24 17:46:02.603794,4200,7.61,31962.0
BUY,ORD0003023,ACC183,ADVANC,2025-06-24 19:53:43.603794,8900,237.62,2114818.0
SELL,ORD0003024,ACC043,TRUE,2025-06-24 16:26:53.603794,8100,5.64,45684.0
BUY,ORD0003025,ACC167,BDMS,2025-06-24 19:32:52.603794,4700,26.46,124362.0
BUY,ORD0003026,ACC160,AOT,2025-06-24 19:36:20.603794,5100,65.28,332928.0
SELL,ORD0003027,ACC159,BDMS,2025-06-24 19:32:48.603794,900,26.48,23832.0
BUY,ORD0003028,ACC155,SCB,2025-06-24 20:37:48.603794,9400,96.71,909074.0
BUY,ORD0003029,ACC008,BDMS,2025-06-24 19:43:41.603794,8100,20.76,168156.0
BUY,ORD0003030,ACC082,AOT,2025-06-24 19:27:21.603794,4700,68.11,320117.0
BUY,ORD0003031,ACC195,AOT,2025-06-24 17:00:15.603794,9600,73.79,708384.0
BUY,ORD0003032,ACC077,SCC,2025-06-24 22:25:32.603794,8700,250.45,2178915.0
BUY,ORD0003033,ACC200,AOT,2025-06-24 18:54:20.603794,7100,61.42,436082.0
SELL,ORD0003034,ACC099,ADVANC,2025-06-24 18:11:36.603794,5200,213.44,1109888.0
BUY,ORD0003035,ACC045,AOT,2025-06-24 20:27:47.603794,7500,50.98,382350.0
BUY,ORD0003036,ACC072,BDMS,2025-06-24 22:48:07.603794,1600,20.72,33152.0
BUY,ORD0003037,ACC102,BDMS,2025-06-24 18:15:56.603794,6600,25.2,166320.0
BUY,ORD0003038,ACC074,TRUE,2025-06-24 18:17:18.603794,3300,5.74,18942.0
BUY,ORD0003039,ACC022,ADVANC,2025-06-24 19:29:19.603794,9300,244.72,2275896.0
BUY,ORD0003040,ACC022,GULF,2025-06-24 18:52:16.603794,5100,46.01,234651.0
SELL,ORD0003041,ACC090,KBANK,2025-06-24 19:32:20.603794,1900,135.76,257944.0
BUY,ORD0003042,ACC131,SCB,2025-06-24 16:25:12.603794,3100,110.35,342085.0
BUY,ORD0003043,ACC026,GULF,2025-06-24 19:29:53.603794,6100,38.23,233203.0
SELL,ORD0003044,ACC060,TRUE,2025-06-24 20:29:33.603794,400,6.73,2692.0
SELL,ORD0003045,ACC040,KBANK,2025-06-24 19:09:06.603794,4500,134.63,605835.0
BUY,ORD0003046,ACC136,SCB,2025-06-24 22:25:31.603794,5800,102.27,593166.0
SELL,ORD0003047,ACC080,SCB,2025-06-24 22:04:22.603794,1300,91.73,119249.0
BUY,ORD0003048,ACC200,PTTEP,2025-06-24 17:44:02.603794,3400,147.8,502520.0
BUY,ORD0003049,ACC022,GULF,2025-06-24 15:28:22.603794,7500,48.82,366150.0
SELL,ORD0003050,ACC140,CPALL,2025-06-24 19:21:54.603794,1500,61.27,91905.0
BUY,ORD0003051,ACC139,ADVANC,2025-06-24 22:01:48.603794,7300,224.93,1641989.0
BUY,ORD0003052,ACC197,ADVANC,2025-06-24 16:08:43.603794,1900,191.06,363014.0
SELL,ORD0003053,ACC077,AOT,2025-06-24 22:08:18.603794,700,53.28,37296.0
SELL,ORD0003054,ACC013,PTTEP,2025-06-24 18:11:40.603794,4400,133.02,585288.0
SELL,ORD0003055,ACC186,CPALL,2025-06-24 21:33:47.603794,5200,54.01,280852.0
BUY,ORD0003056,ACC180,CPALL,2025-06-24 17:43:44.603794,2700,52.55,141885.0
BUY,ORD0003057,ACC004,SCC,2025-06-24 15:22:06.603794,9200,252.69,2324748.0
SELL,ORD0003058,ACC150,GULF,2025-06-24 17:10:08.603794,7300,38.03,277619.0
BUY,ORD0003059,ACC194,PTTEP,2025-06-24 22:03:18.603794,6000,122.93,737580.0
SELL,ORD0003060,ACC072,ADVANC,2025-06-24 18:17:23.603794,2000,242.66,485320.0
BUY,ORD0003061,ACC036,SCC,2025-06-24 16:21:20.603794,6600,283.22,1869252.0
BUY,ORD0003062,ACC059,TRUE,2025-06-24 16:14:16.603794,3700,6.87,25419.0
BUY,ORD0003063,ACC144,TRUE,2025-06-24 15:44:04.603794,9000,6.83,61470.0
BUY,ORD0003064,ACC163,SCB,2025-06-24 21:49:18.603794,9200,99.3,913560.0
SELL,ORD0003065,ACC124,SCC,2025-06-24 19:15:21.603794,1500,300.75,451125.0
BUY,ORD0003066,ACC046,SCC,2025-06-24 22:25:04.603794,9600,273.54,2625984.0
BUY,ORD0003067,ACC166,AOT,2025-06-24 18:37:06.603794,9500,71.16,676020.0
BUY,ORD0003068,ACC005,BDMS,2025-06-24 16:01:40.603794,8800,27.1,238480.0
BUY,ORD0003069,ACC179,GULF,2025-06-24 17:27:43.603794,9400,41.37,388878.0
BUY,ORD0003070,ACC128,ADVANC,2025-06-24 20:11:57.603794,300,220.86,66258.0
SELL,ORD0003071,ACC080,BDMS,2025-06-24 16:22:49.603794,1300,24.0,31200.0
BUY,ORD0003072,ACC125,SCC,2025-06-24 21:48:31.603794,1800,278.19,500742.0
BUY,ORD0003073,ACC122,AOT,2025-06-24 19:24:26.603794,3200,74.97,239904.0
BUY,ORD0003074,ACC144,GULF,2025-06-24 19:47:24.603794,8400,41.49,348516.0
SELL,ORD0003075,ACC160,CPALL,2025-06-24 19:55:24.603794,8200,54.28,445096.0
BUY,ORD0003076,ACC035,TRUE,2025-06-24 20:38:50.603794,1000,7.96,7960.0
BUY,ORD0003077,ACC107,GULF,2025-06-24 16:27:07.603794,4200,48.65,204330.0
BUY,ORD0003078,ACC065,ADVANC,2025-06-24 22:24:24.603794,5700,239.36,1364352.0
SELL,ORD0003079,ACC149,CPALL,2025-06-24 21:08:38.603794,1900,52.53,99807.0
SELL,ORD0003080,ACC118,AOT,2025-06-24 16:25:58.603794,1500,77.69,116535.0
BUY,ORD0003081,ACC186,GULF,2025-06-24 19:44:41.603794,8800,47.7,419760.0
BUY,ORD0003082,ACC112,PTTEP,2025-06-24 22:26:42.603794,900,137.75,123975.0
BUY,ORD0003083,ACC125,SCB,2025-06-24 17:49:01.603794,3600,99.13,356868.0
BUY,ORD0003084,ACC116,ADVANC,2025-06-24 17:16:37.603794,9300,192.37,1789041.0
BUY,ORD0003085,ACC012,CPALL,2025-06-24 19:08:49.603794,6900,69.08,476652.0
BUY,ORD0003086,ACC173,ADVANC,2025-06-24 22:56:52.603794,900,189.86,170874.0
BUY,ORD0003087,ACC041,TRUE,2025-06-24 17:34:37.603794,1500,6.66,9990.0
BUY,ORD0003088,ACC170,SCC,2025-06-24 22:18:25.603794,1400,279.69,391566.0
BUY,ORD0003089,ACC129,CPALL,2025-06-24 18:44:14.603794,8100,50.26,407106.0
BUY,ORD0003090,ACC030,PTTEP,2025-06-24 22:01:19.603794,5400,156.28,843912.0
BUY,ORD0003091,ACC103,SCB,2025-06-24 17:35:13.603794,5900,107.65,635135.0
SELL,ORD0003092,ACC069,ADVANC,2025-06-24 15:25:42.603794,4900,187.72,919828.0
BUY,ORD0003093,ACC194,BDMS,2025-06-24 16:23:23.603794,7800,25.93,202254.0
SELL,ORD0003094,ACC175,CPALL,2025-06-24 16:04:17.603794,1300,58.03,75439.0
BUY,ORD0003095,ACC190,SCB,2025-06-24 18:16:16.603794,8100,113.95,922995.0
BUY,ORD0003096,ACC071,SCC,2025-06-24 19:34:04.603794,2500,288.85,722125.0
BUY,ORD0003097,ACC138,SCC,2025-06-24 22:44:33.603794,9500,298.34,2834230.0
BUY,ORD0003098,ACC151,SCC,2025-06-24 19:05:44.603794,5400,272.0,1468800.0
BUY,ORD0003099,ACC145,BDMS,2025-06-24 22:59:32.603794,9800,20.84,204232.0
BUY,ORD0003100,ACC118,PTTEP,2025-06-24 16:48:25.603794,6500,135.66,881790.0
BUY,ORD0003101,ACC163,CPALL,2025-06-24 22:28:02.603794,600,54.49,32694.0
BUY,ORD0003102,ACC015,KBANK,2025-06-24 22:57:01.603794,600,140.02,84012.0
BUY,ORD0003103,ACC056,PTTEP,2025-06-24 16:48:44.603794,3600,137.9,496440.0
SELL,ORD0003104,ACC022,GULF,2025-06-24 21:35:56.603794,8100,37.17,301077.0
BUY,ORD0003105,ACC192,SCC,2025-06-24 19:08:09.603794,4400,298.29,1312476.0
BUY,ORD0003106,ACC047,AOT,2025-06-24 21:48:00.603794,1200,75.39,90468.0
SELL,ORD0003107,ACC098,TRUE,2025-06-24 15:51:58.603794,2000,7.64,15280.0
BUY,ORD0003108,ACC068,CPALL,2025-06-24 22:34:28.603794,400,68.15,27260.0
SELL,ORD0003109,ACC139,SCB,2025-06-24 19:35:52.603794,6700,98.36,659012.0
BUY,ORD0003110,ACC021,GULF,2025-06-24 18:31:54.603794,700,45.91,32137.0
BUY,ORD0003111,ACC166,ADVANC,2025-06-24 21:06:24.603794,8500,238.74,2029290.0
SELL,ORD0003112,ACC150,CPALL,2025-06-24 22:22:02.603794,800,62.69,50152.0
BUY,ORD0003113,ACC003,SCC,2025-06-24 16:35:37.603794,8600,328.39,2824154.0
SELL,ORD0003114,ACC011,PTTEP,2025-06-24 18:53:57.603794,5200,151.41,787332.0
BUY,ORD0003115,ACC163,TRUE,2025-06-24 20:54:33.603794,9100,5.91,53781.0
BUY,ORD0003116,ACC087,KBANK,2025-06-24 23:02:31.603794,4300,144.38,620834.0
SELL,ORD0003117,ACC073,ADVANC,2025-06-24 22:39:25.603794,4500,195.19,878355.0
BUY,ORD0003118,ACC087,ADVANC,2025-06-24 15:22:27.603794,5300,213.27,1130331.0
BUY,ORD0003119,ACC098,KBANK,2025-06-24 22:15:52.603794,6200,127.32,789384.0
BUY,ORD0003120,ACC149,SCC,2025-06-24 16:57:05.603794,2300,340.04,782092.0
BUY,ORD0003121,ACC185,ADVANC,2025-06-24 17:08:48.603794,1700,233.24,396508.0
BUY,ORD0003122,ACC088,SCB,2025-06-24 15:22:48.603794,6300,101.25,637875.0
BUY,ORD0003123,ACC127,SCC,2025-06-24 15:41:01.603794,7200,258.35,1860120.0
BUY,ORD0003124,ACC200,TRUE,2025-06-24 18:07:43.603794,1100,7.24,7964.0
BUY,ORD0003125,ACC079,KBANK,2025-06-24 22:20:34.603794,8900,129.13,1149257.0
BUY,ORD0003126,ACC004,GULF,2025-06-24 18:32:54.603794,1500,37.91,56865.0
BUY,ORD0003127,ACC001,TRUE,2025-06-24 21:01:09.603794,2300,7.89,18147.0
BUY,ORD0003128,ACC099,SCB,2025-06-24 15:26:08.603794,1400,112.68,157752.0
BUY,ORD0003129,ACC109,KBANK,2025-06-24 19:23:50.603794,7200,147.38,1061136.0
BUY,ORD0003130,ACC138,TRUE,2025-06-24 16:02:08.603794,1600,6.02,9632.0
BUY,ORD0003131,ACC115,CPALL,2025-06-24 17:11:41.603794,2300,58.74,135102.0
BUY,ORD0003132,ACC200,TRUE,2025-06-24 22:08:25.603794,2100,5.55,11655.0
BUY,ORD0003133,ACC107,SCC,2025-06-24 18:24:14.603794,5200,339.15,1763580.0
SELL,ORD0003134,ACC177,AOT,2025-06-24 15:29:51.603794,1600,74.32,118912.0
BUY,ORD0003135,ACC097,AOT,2025-06-24 17:58:50.603794,5400,58.22,314388.0
BUY,ORD0003136,ACC071,BDMS,2025-06-24 21:19:11.603794,9500,23.94,227430.0
SELL,ORD0003137,ACC172,PTTEP,2025-06-24 17:39:02.603794,3600,154.13,554868.0
SELL,ORD0003138,ACC106,SCB,2025-06-24 20:22:40.603794,300,97.79,29337.0
BUY,ORD0003139,ACC017,CPALL,2025-06-24 22:42:29.603794,8600,57.51,494586.0
BUY,ORD0003140,ACC043,GULF,2025-06-24 21:42:46.603794,4700,48.01,225647.0
BUY,ORD0003141,ACC096,GULF,2025-06-24 19:47:48.603794,7800,44.4,346320.0
BUY,ORD0003142,ACC080,KBANK,2025-06-24 15:50:39.603794,2700,137.3,370710.0
SELL,ORD0003143,ACC058,ADVANC,2025-06-24 15:44:56.603794,3200,233.5,747200.0
SELL,ORD0003144,ACC071,SCB,2025-06-24 17:25:38.603794,9300,107.85,1003005.0
BUY,ORD0003145,ACC078,KBANK,2025-06-24 22:31:33.603794,5400,148.05,799470.0
BUY,ORD0003146,ACC128,PTTEP,2025-06-24 22:53:39.603794,5200,135.51,704652.0
BUY,ORD0003147,ACC084,SCB,2025-06-24 18:36:46.603794,6500,99.57,647205.0
BUY,ORD0003148,ACC121,BDMS,2025-06-24 18:33:32.603794,8200,25.59,209838.0
BUY,ORD0003149,ACC188,BDMS,2025-06-24 22:55:38.603794,2200,20.27,44594.0
BUY,ORD0003150,ACC151,PTTEP,2025-06-24 20:50:11.603794,6700,140.86,943762.0
BUY,ORD0003151,ACC186,SCC,2025-06-24 18:01:20.603794,8800,329.96,2903648.0
BUY,ORD0003152,ACC195,KBANK,2025-06-24 17:48:00.603794,7900,134.61,1063419.0
BUY,ORD0003153,ACC088,ADVANC,2025-06-24 20:21:23.603794,1000,231.27,231270.0
SELL,ORD0003154,ACC173,ADVANC,2025-06-24 20:38:00.603794,5700,230.42,1313394.0
SELL,ORD0003155,ACC027,TRUE,2025-06-24 22:46:40.603794,6400,6.57,42048.0
BUY,ORD0003156,ACC093,SCB,2025-06-24 19:20:16.603794,1900,97.87,185953.0
BUY,ORD0003157,ACC044,ADVANC,2025-06-24 20:40:40.603794,9400,235.01,2209094.0
BUY,ORD0003158,ACC061,BDMS,2025-06-24 19:31:52.603794,8500,25.45,216325.0
BUY,ORD0003159,ACC019,GULF,2025-06-24 22:44:40.603794,5200,45.6,237120.0
SELL,ORD0003160,ACC057,BDMS,2025-06-24 22:34:02.603794,3700,20.14,74518.0
BUY,ORD0003161,ACC111,KBANK,2025-06-24 18:09:18.603794,1500,123.18,184770.0
BUY,ORD0003162,ACC108,ADVANC,2025-06-24 19:51:07.603794,7100,215.37,1529127.0
SELL,ORD0003163,ACC111,SCB,2025-06-24 19:56:15.603794,3600,119.28,429408.0
BUY,ORD0003164,ACC146,ADVANC,2025-06-24 17:08:28.603794,3100,237.88,737428.0
BUY,ORD0003165,ACC060,GULF,2025-06-24 20:33:10.603794,8300,37.9,314570.0
BUY,ORD0003166,ACC003,GULF,2025-06-24 22:29:57.603794,5800,43.86,254388.0
BUY,ORD0003167,ACC029,BDMS,2025-06-24 17:48:12.603794,9800,26.23,257054.0
BUY,ORD0003168,ACC185,AOT,2025-06-24 16:13:52.603794,3700,75.67,279979.0
BUY,ORD0003169,ACC176,AOT,2025-06-25 21:55:56.603794,6800,78.69,535092.0
BUY,ORD0003170,ACC056,BDMS,2025-06-25 23:11:44.603794,5200,20.65,107380.0
BUY,ORD0003171,ACC177,CPALL,2025-06-25 19:18:19.603794,6900,69.41,478929.0
SELL,ORD0003172,ACC002,KBANK,2025-06-25 17:47:52.603794,7500,136.94,1027050.0
SELL,ORD0003173,ACC182,TRUE,2025-06-25 17:15:05.603794,1500,5.63,8445.0
SELL,ORD0003174,ACC194,GULF,2025-06-25 18:50:56.603794,6300,41.16,259308.0
BUY,ORD0003175,ACC005,AOT,2025-06-25 20:50:27.603794,4800,74.87,359376.0
SELL,ORD0003176,ACC040,SCC,2025-06-25 18:56:44.603794,1000,332.19,332190.0
SELL,ORD0003177,ACC080,AOT,2025-06-25 20:42:13.603794,5300,78.12,414036.0
BUY,ORD0003178,ACC093,SCB,2025-06-25 23:07:34.603794,6400,110.28,705792.0
BUY,ORD0003179,ACC113,TRUE,2025-06-25 22:21:53.603794,3400,5.25,17850.0
BUY,ORD0003180,ACC138,AOT,2025-06-25 21:55:17.603794,6600,78.37,517242.0
BUY,ORD0003181,ACC134,KBANK,2025-06-25 17:53:35.603794,3000,133.14,399420.0
BUY,ORD0003182,ACC159,SCB,2025-06-25 15:21:22.603794,8800,112.71,991848.0
BUY,ORD0003183,ACC178,KBANK,2025-06-25 20:23:41.603794,2700,136.07,367389.0
SELL,ORD0003184,ACC103,SCC,2025-06-25 21:41:53.603794,7100,274.08,1945968.0
SELL,ORD0003185,ACC074,TRUE,2025-06-25 17:24:53.603794,8400,7.3,61320.0
BUY,ORD0003186,ACC101,PTTEP,2025-06-25 19:34:28.603794,5300,128.99,683647.0
BUY,ORD0003187,ACC185,TRUE,2025-06-25 20:43:34.603794,8900,5.84,51976.0
BUY,ORD0003188,ACC057,AOT,2025-06-25 20:45:40.603794,5300,65.89,349217.0
BUY,ORD0003189,ACC153,TRUE,2025-06-25 21:24:23.603794,6800,5.89,40052.0
BUY,ORD0003190,ACC124,GULF,2025-06-25 19:19:56.603794,6900,37.9,261510.0
BUY,ORD0003191,ACC020,KBANK,2025-06-25 21:00:24.603794,8400,140.98,1184232.0
BUY,ORD0003192,ACC148,ADVANC,2025-06-25 17:07:41.603794,8300,191.81,1592023.0
BUY,ORD0003193,ACC088,CPALL,2025-06-25 16:30:52.603794,6600,67.63,446358.0
BUY,ORD0003194,ACC181,TRUE,2025-06-25 18:01:45.603794,8700,5.61,48807.0
BUY,ORD0003195,ACC104,SCB,2025-06-25 15:55:53.603794,6200,91.15,565130.0
SELL,ORD0003196,ACC003,PTTEP,2025-06-25 16:07:08.603794,6600,120.86,797676.0
BUY,ORD0003197,ACC010,SCC,2025-06-25 22:12:20.603794,5900,306.77,1809943.0
BUY,ORD0003198,ACC025,PTTEP,2025-06-25 18:45:08.603794,9500,154.19,1464805.0
BUY,ORD0003199,ACC136,AOT,2025-06-25 22:55:45.603794,1600,70.85,113360.0
BUY,ORD0003200,ACC192,SCC,2025-06-25 22:47:20.603794,8000,322.7,2581600.0
BUY,ORD0003201,ACC165,ADVANC,2025-06-25 15:28:12.603794,1200,198.46,238152.0
SELL,ORD0003202,ACC178,AOT,2025-06-25 22:08:07.603794,9800,51.8,507640.0
SELL,ORD0003203,ACC009,GULF,2025-06-25 16:05:48.603794,300,48.04,14412.0
SELL,ORD0003204,ACC083,SCC,2025-06-25 16:32:54.603794,6000,313.27,1879620.0
BUY,ORD0003205,ACC147,AOT,2025-06-25 19:55:45.603794,2600,62.56,162656.0
BUY,ORD0003206,ACC013,AOT,2025-06-25 23:08:51.603794,5600,58.73,328888.0
BUY,ORD0003207,ACC006,ADVANC,2025-06-25 18:24:58.603794,900,188.88,169992.0
BUY,ORD0003208,ACC163,CPALL,2025-06-25 18:36:56.603794,3800,69.98,265924.0
BUY,ORD0003209,ACC047,PTTEP,2025-06-25 22:16:14.603794,6500,121.57,790205.0
SELL,ORD0003210,ACC134,KBANK,2025-06-25 18:22:54.603794,4500,127.98,575910.0
BUY,ORD0003211,ACC181,SCC,2025-06-25 15:35:52.603794,6900,298.57,2060133.0
BUY,ORD0003212,ACC144,KBANK,2025-06-25 20:20:46.603794,6300,141.88,893844.0
BUY,ORD0003213,ACC126,SCC,2025-06-25 18:57:28.603794,7600,298.59,2269284.0
BUY,ORD0003214,ACC118,SCB,2025-06-25 17:11:17.603794,8600,112.56,968016.0
SELL,ORD0003215,ACC130,CPALL,2025-06-25 15:25:34.603794,1800,58.97,106146.0
BUY,ORD0003216,ACC080,SCB,2025-06-25 18:30:45.603794,7700,108.95,838915.0
BUY,ORD0003217,ACC196,TRUE,2025-06-25 19:32:08.603794,7100,7.88,55948.0
BUY,ORD0003218,ACC167,SCB,2025-06-25 20:14:39.603794,1200,91.36,109632.0
BUY,ORD0003219,ACC081,CPALL,2025-06-25 22:49:25.603794,2600,58.31,151606.0
SELL,ORD0003220,ACC181,GULF,2025-06-25 21:47:29.603794,7700,49.73,382921.0
BUY,ORD0003221,ACC041,ADVANC,2025-06-25 19:54:20.603794,8200,244.33,2003506.0
SELL,ORD0003222,ACC010,SCC,2025-06-25 17:43:51.603794,2900,256.92,745068.0
BUY,ORD0003223,ACC145,ADVANC,2025-06-25 16:27:01.603794,7100,246.43,1749653.0
BUY,ORD0003224,ACC066,CPALL,2025-06-25 18:55:55.603794,800,59.28,47424.0
BUY,ORD0003225,ACC030,SCC,2025-06-25 17:29:17.603794,1200,326.05,391260.0
SELL,ORD0003226,ACC175,BDMS,2025-06-25 21:39:08.603794,6800,27.0,183600.0
BUY,ORD0003227,ACC154,ADVANC,2025-06-25 17:24:45.603794,9500,201.55,1914725.0
SELL,ORD0003228,ACC016,KBANK,2025-06-25 17:11:23.603794,8100,129.92,1052352.0
SELL,ORD0003229,ACC196,TRUE,2025-06-25 19:21:33.603794,5400,7.35,39690.0
SELL,ORD0003230,ACC037,PTTEP,2025-06-25 18:29:59.603794,3000,154.93,464790.0
BUY,ORD0003231,ACC136,PTTEP,2025-06-25 23:08:34.603794,300,125.65,37695.0
BUY,ORD0003232,ACC185,SCC,2025-06-25 16:46:49.603794,6300,252.48,1590624.0
BUY,ORD0003233,ACC076,TRUE,2025-06-25 17:23:39.603794,5700,6.68,38076.0
BUY,ORD0003234,ACC126,BDMS,2025-06-25 22:09:56.603794,4600,25.99,119554.0
BUY,ORD0003235,ACC067,SCB,2025-06-25 17:52:53.603794,1600,98.03,156848.0
BUY,ORD0003236,ACC197,BDMS,2025-06-25 21:20:52.603794,7000,20.76,145320.0
SELL,ORD0003237,ACC115,CPALL,2025-06-25 16:22:14.603794,3200,58.07,185824.0
BUY,ORD0003238,ACC098,CPALL,2025-06-25 15:40:34.603794,8500,57.59,489515.0
BUY,ORD0003239,ACC111,ADVANC,2025-06-25 18:03:08.603794,2300,243.16,559268.0
BUY,ORD0003240,ACC168,CPALL,2025-06-25 17:06:48.603794,1600,61.22,97952.0
SELL,ORD0003241,ACC174,KBANK,2025-06-25 20:04:14.603794,5700,122.09,695913.0
BUY,ORD0003242,ACC049,ADVANC,2025-06-25 20:33:44.603794,5900,181.73,1072207.0
BUY,ORD0003243,ACC059,AOT,2025-06-25 19:31:33.603794,4100,75.11,307951.0
BUY,ORD0003244,ACC077,AOT,2025-06-25 20:00:15.603794,3200,71.29,228128.0
BUY,ORD0003245,ACC169,SCC,2025-06-25 16:25:22.603794,6700,338.37,2267079.0
BUY,ORD0003246,ACC012,TRUE,2025-06-25 18:04:25.603794,9600,5.2,49920.0
BUY,ORD0003247,ACC011,TRUE,2025-06-25 21:05:06.603794,3900,7.58,29562.0
BUY,ORD0003248,ACC014,KBANK,2025-06-25 22:42:46.603794,7500,147.65,1107375.0
SELL,ORD0003249,ACC186,SCB,2025-06-25 18:32:59.603794,2900,119.42,346318.0
BUY,ORD0003250,ACC166,CPALL,2025-06-25 19:58:06.603794,8700,52.1,453270.0
SELL,ORD0003251,ACC063,CPALL,2025-06-25 19:06:06.603794,6400,60.56,387584.0
BUY,ORD0003252,ACC041,AOT,2025-06-25 22:05:20.603794,4400,57.93,254892.0
BUY,ORD0003253,ACC163,PTTEP,2025-06-25 17:15:55.603794,3800,130.12,494456.0
BUY,ORD0003254,ACC146,BDMS,2025-06-25 19:14:21.603794,1500,26.68,40020.0
